Kernel Name,Compute throughput,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
vectorized_elementwise_kernel,0.23,11.49,0.03,6.08,100,0,100.35
vectorized_elementwise_kernel,0.23,11.42,0.04,5.85,100,0,99.41
vectorized_elementwise_kernel,0.22,10.92,0.03,6.13,100,0,99.97
vectorized_elementwise_kernel,0.08,10.71,0.03,6.84,100,0,99.49
vectorized_elementwise_kernel,0.08,11.30,0.03,6.28,100,0,99.67
vectorized_elementwise_kernel,0.23,11.44,0.04,6.27,100,0,99.27
vectorized_elementwise_kernel,0.23,11.24,0.04,6.19,100,0,99.38
vectorized_elementwise_kernel,0.23,11.47,0.03,6.10,100,0,100.07
vectorized_elementwise_kernel,0.21,10.60,0.03,5.09,100,0,100.77
vectorized_elementwise_kernel,0.11,10.61,0.03,4.86,100,0,100.94
vectorized_elementwise_kernel,0.12,11.43,0.04,6.51,100,0,98.54
vectorized_elementwise_kernel,0.23,11.48,0.04,5.99,100,0,99.13
vectorized_elementwise_kernel,0.23,11.84,0.04,6.64,100,0,100.40
vectorized_elementwise_kernel,0.23,11.45,0.04,6.20,100,0,99.47
vectorized_elementwise_kernel,0.20,9.76,0.03,5.10,100,0,97.91
vectorized_elementwise_kernel,0.23,11.43,0.04,7.11,100,0,99.36
vectorized_elementwise_kernel,0.23,11.49,0.04,6.18,100,0,101.51
vectorized_elementwise_kernel,0.23,11.46,0.04,7.33,100,0,99.44
vectorized_elementwise_kernel,0.19,9.37,0.03,5.99,100,0,99.09
vectorized_elementwise_kernel,0.08,11.10,0.03,5.73,100,0,99.97
vectorized_elementwise_kernel,0.08,11.16,0.03,6.17,100,0,99.12
vectorized_elementwise_kernel,0.23,11.44,0.04,6.56,100,0,100.84
vectorized_elementwise_kernel,0.23,11.46,0.04,6.28,100,0,101.14
vectorized_elementwise_kernel,0.22,10.76,0.03,4.82,100,0,99.39
vectorized_elementwise_kernel,0.22,11.19,0.03,8.18,100,0,98.50
vectorized_elementwise_kernel,0.11,10.78,0.03,6.23,100,0,98.56
vectorized_elementwise_kernel,0.11,10.96,0.03,6.07,100,0,98.00
vectorized_elementwise_kernel,0.23,11.48,0.03,6.15,100,0,99.64
vectorized_elementwise_kernel,0.23,11.57,0.04,7.46,100,0,99.25
multi_tensor_apply_kernel,5.71,15.81,15.81,23.90,50,42.86,49.13
multi_tensor_apply_kernel,5.73,15.96,15.96,23.28,50,42.84,49.31
multi_tensor_apply_kernel,3.89,10.82,10.82,23.57,50,42.85,51.34
unrolled_elementwise_kernel,57.70,54.62,54.62,91.12,100,15.15,35.65
unrolled_elementwise_kernel,56.52,50.42,50.42,90.70,100,15.23,36.03
unrolled_elementwise_kernel,56.27,48.33,48.33,89.65,100,15.25,37.39
unrolled_elementwise_kernel,57.45,53.73,53.73,91.29,100,15.17,36.75
unrolled_elementwise_kernel,57.57,54.42,54.42,91.16,100,15.16,35.81
unrolled_elementwise_kernel,57.56,54.44,54.44,91.02,100,15.15,35.26
unrolled_elementwise_kernel,56.27,48.69,48.69,88.62,100,15.23,37.63
unrolled_elementwise_kernel,57.45,53.58,53.58,90.84,100,15.16,37.27
unrolled_elementwise_kernel,57.68,54.45,54.45,90.86,100,15.16,35.84
unrolled_elementwise_kernel,57.56,54.41,54.41,90.94,100,15.17,35.48
unrolled_elementwise_kernel,55.40,48.21,48.21,89.96,100,15.23,36.89
unrolled_elementwise_kernel,57.48,53.63,53.63,91.13,100,15.15,37.17
unrolled_elementwise_kernel,57.68,54.49,54.49,91.13,100,15.15,35.87
unrolled_elementwise_kernel,57.69,54.47,54.47,90.88,100,15.16,35.63
unrolled_elementwise_kernel,55.78,48.38,48.38,90.30,100,15.23,37.41
unrolled_elementwise_kernel,57.31,53.70,53.70,90.96,100,15.18,37.01
unrolled_elementwise_kernel,57.54,54.34,54.34,91.14,100,15.16,35.83
unrolled_elementwise_kernel,57.67,54.45,54.45,91.09,100,15.16,35.43
unrolled_elementwise_kernel,56.06,48.23,48.23,89.34,100,15.22,37.68
unrolled_elementwise_kernel,57.41,53.75,53.75,91.31,100,15.17,37.01
unrolled_elementwise_kernel,57.60,54.44,54.44,91.00,100,15.15,35.79
unrolled_elementwise_kernel,57.66,54.51,54.51,91.07,100,15.16,35.74
unrolled_elementwise_kernel,56.17,48.42,48.42,88.91,100,15.22,37.86
unrolled_elementwise_kernel,57.40,53.66,53.66,90.95,100,15.17,36.83
unrolled_elementwise_kernel,57.65,54.50,54.50,91.05,100,15.16,35.70
unrolled_elementwise_kernel,57.60,54.47,54.47,90.99,100,15.16,35.73
unrolled_elementwise_kernel,55.98,48.15,48.15,89.25,100,15.23,37.57
unrolled_elementwise_kernel,57.39,53.69,53.69,90.90,100,15.16,36.69
unrolled_elementwise_kernel,57.70,54.48,54.48,90.81,100,15.16,35.90
unrolled_elementwise_kernel,57.60,54.44,54.44,91.04,100,15.16,35.82
unrolled_elementwise_kernel,56.23,48.92,48.92,89.41,100,15.22,37.10
unrolled_elementwise_kernel,57.58,53.71,53.71,90.98,100,15.17,36.93
unrolled_elementwise_kernel,57.67,54.47,54.47,90.81,100,15.16,35.85
unrolled_elementwise_kernel,57.61,54.45,54.45,91.06,100,15.15,35.48
unrolled_elementwise_kernel,55.51,48.27,48.27,89.61,100,15.20,37.69
unrolled_elementwise_kernel,57.35,53.71,53.71,90.98,100,15.17,36.98
unrolled_elementwise_kernel,57.68,54.48,54.48,90.98,100,15.15,35.93
unrolled_elementwise_kernel,57.72,54.33,54.33,90.71,100,15.16,35.54
unrolled_elementwise_kernel,55.92,48.42,48.42,89.21,100,15.25,38.33
unrolled_elementwise_kernel,57.32,53.67,53.67,90.80,100,15.16,36.78
unrolled_elementwise_kernel,57.65,54.51,54.51,91.10,100,15.15,35.87
unrolled_elementwise_kernel,57.75,54.35,54.35,91.08,100,15.16,35.44
unrolled_elementwise_kernel,56.42,48.65,48.65,88.53,100,15.24,37.69
unrolled_elementwise_kernel,57.38,53.68,53.68,90.41,100,15.16,37.00
unrolled_elementwise_kernel,57.72,54.39,54.39,90.83,100,15.15,35.75
unrolled_elementwise_kernel,57.68,54.36,54.36,91.14,100,15.16,35.63
unrolled_elementwise_kernel,55.52,48.04,48.04,89.32,100,15.23,37.74
unrolled_elementwise_kernel,57.35,53.68,53.68,91.23,100,15.16,36.82
unrolled_elementwise_kernel,57.66,54.44,54.44,90.75,100,15.15,35.89
unrolled_elementwise_kernel,57.77,54.43,54.43,90.96,100,15.15,35.60
unrolled_elementwise_kernel,0.41,6.11,0.39,6.22,100,16.22,94.84
unrolled_elementwise_kernel,0.41,6.12,0.39,6.41,100,16.09,94.27
unrolled_elementwise_kernel,0.39,5.85,0.37,6.40,100,15.99,95.20
unrolled_elementwise_kernel,0.16,6.10,0.23,6.22,100,15.24,97.57
unrolled_elementwise_kernel,0.40,5.99,0.38,5.97,100,16.10,94.95
unrolled_elementwise_kernel,0.39,5.83,0.37,6.57,100,16.23,95.16
unrolled_elementwise_kernel,0.20,6.03,0.26,6.22,100,14.49,97.89
unrolled_elementwise_kernel,0.40,5.90,0.38,6.14,100,15.74,94.93
unrolled_elementwise_kernel,0.41,6.03,0.39,6.31,100,15.81,94.24
unrolled_elementwise_kernel,0.41,6.02,0.39,6.20,100,15.86,93.03
unrolled_elementwise_kernel,0.40,5.79,0.38,6.30,100,15.84,91.88
unrolled_elementwise_kernel,0.15,5.93,0.23,6.12,100,14.81,97.24
unrolled_elementwise_kernel,0.39,5.86,0.38,6.55,100,15.92,94.94
unrolled_elementwise_kernel,0.40,5.93,0.38,6.07,100,15.80,94.14
unrolled_elementwise_kernel,0.21,6.09,0.26,6.31,100,15.98,94.68
unrolled_elementwise_kernel,0.40,5.90,0.38,6.15,100,15.64,94.46
unrolled_elementwise_kernel,0.41,6.07,0.39,6.17,100,15.76,94.76
unrolled_elementwise_kernel,0.41,6.06,0.39,5.93,100,16.01,95.27
unrolled_elementwise_kernel,0.40,5.84,0.38,6.16,100,15.74,93.58
unrolled_elementwise_kernel,0.15,6.04,0.23,6.13,100,14.09,98.03
unrolled_elementwise_kernel,0.39,5.83,0.37,6.30,100,16.03,95.06
unrolled_elementwise_kernel,0.41,6.09,0.39,6.73,100,15.73,94.93
unrolled_elementwise_kernel,0.20,5.81,0.25,6.23,100,14.86,96.04
unrolled_elementwise_kernel,0.38,5.63,0.37,5.85,100,16.12,92.41
unrolled_elementwise_kernel,0.40,5.96,0.38,6.23,100,16.23,93.44
unrolled_elementwise_kernel,0.41,5.98,0.39,6.24,100,16.21,94.34
unrolled_elementwise_kernel,0.40,5.79,0.38,6.12,100,15.73,92.59
unrolled_elementwise_kernel,0.16,5.93,0.23,6.30,100,14.52,95.55
unrolled_elementwise_kernel,0.40,5.82,0.38,6.22,100,15.39,93.98
unrolled_elementwise_kernel,0.38,5.58,0.36,6.14,100,16.09,93.74
unrolled_elementwise_kernel,0.20,5.97,0.26,6.36,100,14.54,96.86
unrolled_elementwise_kernel,0.41,5.94,0.38,6.22,100,15.61,94.24
unrolled_elementwise_kernel,0.40,5.80,0.38,6.31,100,15.78,93.41
unrolled_elementwise_kernel,0.41,6.08,0.39,6.27,100,16.00,94.38
unrolled_elementwise_kernel,0.40,5.93,0.38,6.27,100,15.97,94.31
unrolled_elementwise_kernel,0.15,5.88,0.22,6.12,100,13.69,97.47
unrolled_elementwise_kernel,0.38,5.63,0.36,6.23,100,15.66,94.17
unrolled_elementwise_kernel,0.41,6.08,0.39,5.80,100,15.77,95.52
unrolled_elementwise_kernel,0.20,5.74,0.25,6.30,100,14.96,93.93
unrolled_elementwise_kernel,0.41,5.98,0.39,6.15,100,15.68,92.24
unrolled_elementwise_kernel,0.39,5.78,0.37,6.44,100,15.34,92.77
unrolled_elementwise_kernel,0.39,5.81,0.37,6.33,100,15.96,94.30
unrolled_elementwise_kernel,0.41,6.14,0.39,6.28,100,16.07,94.03
unrolled_elementwise_kernel,0.14,5.52,0.21,6.16,100,14.45,95.71
unrolled_elementwise_kernel,0.41,6.01,0.39,5.90,100,15.87,94.35
unrolled_elementwise_kernel,0.39,5.77,0.37,6.23,100,16.11,91.75
unrolled_elementwise_kernel,0.20,6.00,0.26,6.13,100,15.25,95.01
unrolled_elementwise_kernel,0.40,5.83,0.38,6.06,100,15.42,92.43
unrolled_elementwise_kernel,0.40,5.75,0.38,6.33,100,16.05,90.71
unrolled_elementwise_kernel,0.39,5.73,0.37,6.06,100,15.57,91.93
unrolled_elementwise_kernel,0.40,5.93,0.38,5.83,100,15.26,91.55
unrolled_elementwise_kernel,0.15,5.68,0.22,6.37,100,14.88,92.75
unrolled_elementwise_kernel,0.39,5.70,0.37,6.31,100,15.64,91.34
unrolled_elementwise_kernel,0.40,5.75,0.38,6.24,100,15.96,90.42
unrolled_elementwise_kernel,0.20,5.74,0.25,6.41,100,16.03,92.88
unrolled_elementwise_kernel,0.40,5.86,0.38,6.24,100,15.64,91.74
unrolled_elementwise_kernel,0.41,5.88,0.39,6.37,100,15.65,92.65
unrolled_elementwise_kernel,0.40,5.84,0.38,6.17,100,15.96,93.12
unrolled_elementwise_kernel,0.40,5.82,0.38,6.04,100,15.85,93.32
unrolled_elementwise_kernel,0.15,5.89,0.23,6.39,100,14.42,95.33
unrolled_elementwise_kernel,0.40,5.77,0.38,5.96,100,15.49,93.12
unrolled_elementwise_kernel,0.39,5.66,0.37,6.28,100,15.86,92.83
unrolled_elementwise_kernel,0.21,5.88,0.26,6.03,100,14.89,94.94
unrolled_elementwise_kernel,0.38,5.48,0.36,6.21,100,15.77,92.30
unrolled_elementwise_kernel,0.40,5.77,0.38,6.27,100,15.97,92.34
unrolled_elementwise_kernel,0.40,5.82,0.38,6.22,100,15.75,93.15
unrolled_elementwise_kernel,0.41,5.96,0.39,6.21,100,15.78,93.32
unrolled_elementwise_kernel,0.15,5.54,0.21,6.29,100,12.29,94.58
unrolled_elementwise_kernel,0.39,5.69,0.37,6.22,100,15.42,91.53
unrolled_elementwise_kernel,0.41,5.93,0.39,6.34,100,15.85,92.31
unrolled_elementwise_kernel,0.20,5.80,0.26,6.19,100,15.12,93.67
unrolled_elementwise_kernel,0.40,5.74,0.38,6.29,100,15.82,91.45
unrolled_elementwise_kernel,0.41,5.91,0.39,6.26,100,15.94,92.38
unrolled_elementwise_kernel,0.41,5.87,0.39,6.75,100,15.97,91.14
unrolled_elementwise_kernel,0.40,5.83,0.38,6.32,100,15.87,91.94
unrolled_elementwise_kernel,0.15,5.58,0.22,5.87,100,14.45,93.13
unrolled_elementwise_kernel,0.40,5.86,0.38,6.31,100,15.94,90.60
unrolled_elementwise_kernel,0.39,5.70,0.37,6.79,100,15.89,91.45
unrolled_elementwise_kernel,0.20,5.89,0.26,6.16,100,14.49,93.18
unrolled_elementwise_kernel,0.38,5.50,0.36,5.96,100,16.28,89.87
unrolled_elementwise_kernel,0.39,5.67,0.37,6.34,100,16.13,90.36
unrolled_elementwise_kernel,0.40,5.76,0.38,6.17,100,15.67,91.45
unrolled_elementwise_kernel,0.41,5.86,0.39,6.30,100,16.06,91.43
unrolled_elementwise_kernel,0.15,5.84,0.23,6.27,100,14.55,93.39
unrolled_elementwise_kernel,0.39,5.66,0.37,6.31,100,15.95,91.17
unrolled_elementwise_kernel,0.40,5.71,0.38,6.35,100,15.45,91.81
unrolled_elementwise_kernel,0.20,5.72,0.25,6.28,100,14.96,93.48
unrolled_elementwise_kernel,0.39,5.76,0.37,6.20,100,15.32,91.50
unrolled_elementwise_kernel,0.39,5.81,0.37,6.31,100,15.93,93.31
unrolled_elementwise_kernel,0.39,5.66,0.37,6.11,100,16.12,92.37
unrolled_elementwise_kernel,0.41,6.04,0.39,6.42,100,15.59,95.50
unrolled_elementwise_kernel,0.15,5.98,0.23,6.26,100,14.22,97.48
unrolled_elementwise_kernel,0.38,5.63,0.36,6.23,100,15.83,94.06
unrolled_elementwise_kernel,0.39,5.87,0.37,6.19,100,15.63,95.34
unrolled_elementwise_kernel,0.20,5.80,0.25,6.08,100,14.88,96.62
unrolled_elementwise_kernel,0.39,5.83,0.37,6.29,100,16.08,94.18
vectorized_elementwise_kernel,24.60,96.71,96.71,68.51,100,0,99.12
vectorized_elementwise_kernel,24.60,96.70,96.70,73.58,100,0,99.20
vectorized_elementwise_kernel,24.62,96.76,96.76,70.75,100,0,98.86
vectorized_elementwise_kernel,24.53,96.41,96.41,66.90,100,0,100.87
vectorized_elementwise_kernel,24.44,96.09,96.09,69.66,100,0,99.79
vectorized_elementwise_kernel,24.50,96.34,96.34,70.97,100,0,100.01
vectorized_elementwise_kernel,24.57,96.59,96.59,70.55,100,0,100.71
vectorized_elementwise_kernel,24.54,96.46,96.46,68.82,100,0,99.46
vectorized_elementwise_kernel,0.04,10.02,0.21,5.68,100,47.06,97.40
vectorized_elementwise_kernel,0.04,9.77,0.20,6.07,100,47.06,98.75
vectorized_elementwise_kernel,0.03,9.67,0.08,6.24,100,0,99.94
vectorized_elementwise_kernel,0.04,9.12,0.18,5.96,100,50,98.86
vectorized_elementwise_kernel,0.04,9.80,0.21,5.89,100,72.73,98.52
index_elementwise_kernel,83.22,14.06,7.04,69.41,75,72.96,99.70
elementwise_kernel,62.98,29.33,29.33,91.85,100,50.44,52.28
indexSelectLargeIndex,51.34,13.98,13.98,48.37,100,35.92,53.36
vectorized_elementwise_kernel,21.28,85.31,85.31,84.03,100,0,36.28
fused_dropout_kernel_vec,55.35,48.60,48.60,46.49,50,0,61.81
cuApplyLayerNorm,35.99,27.68,27.68,50.26,62.50,68.50,49.03
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.68,52.68,29.92,15.24,18.75,0,57.52
elementwise_kernel,69.46,23.22,21.78,86.72,100,46.44,52.68
elementwise_kernel,41.88,18.32,15.35,85.66,100,21.89,54.46
elementwise_kernel,43.08,19.48,15.78,84.13,100,21.98,56.34
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.99,52.73,46.57,17.85,18.75,0,92.82
scaled_upper_triang_masked_softmax_warp_forward,41.97,31.12,31.12,28.33,31.25,1.16,69.56
fused_dropout_kernel_vec,55.52,54.47,54.47,47.52,50,0,62.70
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.78,67.76,67.76,13.58,18.75,0,37.43
elementwise_kernel,50.07,18.21,14.35,81.47,100,22.34,55.06
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.94,63.72,18.24,17.46,18.75,0,84.22
kernel3,70.22,54.67,54.67,46.27,50,13.89,49.84
cuApplyLayerNorm,34.44,26.40,26.40,48.71,62.50,68.18,50.53
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.43,58.27,35.32,15.64,18.75,0,62.37
kernel4,74.40,39.96,39.96,87.12,100,28.26,53.29
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.66,66.06,34.92,17.42,18.75,0,71.40
kernel3,70.17,55.41,55.41,46.26,50,13.71,48.24
cuApplyLayerNorm,34.53,26.40,26.40,49.91,62.50,68.24,49.09
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,83.66,63.26,34.30,15.23,18.75,0,57.59
elementwise_kernel,68.85,23.30,21.47,86.74,100,46.41,53.97
elementwise_kernel,44.11,20.03,16.12,81.72,100,22.02,55.91
elementwise_kernel,44.27,20.63,16.23,83.97,100,22.03,57.92
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.50,52.43,46.94,17.84,18.75,0,91.77
scaled_upper_triang_masked_softmax_warp_forward,42.12,31.12,31.12,28.14,31.25,1.16,69.44
fused_dropout_kernel_vec,55.61,54.47,54.47,47.58,50,0,62.78
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.56,65.93,65.93,13.71,18.75,0,37.98
elementwise_kernel,50.75,18.22,14.54,83.69,100,22.36,54.20
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,80.05,63.80,18.00,17.46,18.75,0,84.46
kernel3,70.44,55.00,55.00,46.34,50,13.91,50.36
cuApplyLayerNorm,36.33,28.01,28.01,48.94,62.50,68.31,50.44
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.33,58.21,35.38,15.65,18.75,0,63.76
kernel4,74.38,40.46,40.46,86.72,100,28.43,53.08
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.55,65.98,34.24,17.43,18.75,0,71.38
kernel3,70.09,54.73,54.73,45.93,50,14.17,49.41
cuApplyLayerNorm,35.96,27.32,27.32,49.70,62.50,68.32,49.89
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,83.62,63.23,34.15,15.24,18.75,0,57.19
elementwise_kernel,69.06,23.34,21.66,87.09,100,46.45,53.62
elementwise_kernel,44.05,20.49,16.12,81.98,100,22.09,57.78
elementwise_kernel,43.44,19.53,15.91,82.58,100,22.00,55.94
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.23,52.70,47.02,17.78,18.75,0,94.37
scaled_upper_triang_masked_softmax_warp_forward,42.08,31.19,31.19,28.28,31.25,1.16,70.12
fused_dropout_kernel_vec,55.24,54.47,54.47,47.54,50,0,62.56
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.08,66.62,66.62,14.03,18.75,0,37.14
elementwise_kernel,51.16,18.59,14.65,81.31,100,22.33,54.05
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.78,63.60,17.99,17.45,18.75,0,84.38
kernel3,69.97,54.70,54.70,46.29,50,14.17,50.10
cuApplyLayerNorm,34.29,26.22,26.22,50.71,62.50,68.22,50.16
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.38,58.24,35.44,15.64,18.75,0,65.35
kernel4,74.11,40.00,40.00,88.58,100,28.29,52.64
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.55,65.98,34.16,17.42,18.75,0,66.41
kernel3,69.81,55.06,55.06,46.04,50,13.32,48.28
cuApplyLayerNorm,34.22,26.29,26.29,49.16,62.50,68.35,49.83
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.95,52.89,30.39,15.24,18.75,0,58.26
elementwise_kernel,69.65,23.38,21.80,87.62,100,46.46,53.02
elementwise_kernel,44.20,20.48,16.19,82.11,100,22.01,57.18
elementwise_kernel,44.30,19.91,16.20,81.48,100,22.00,54.73
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.26,52.94,47.39,17.75,18.75,0,92.99
scaled_upper_triang_masked_softmax_warp_forward,42.18,31.33,31.33,28.23,31.25,1.16,69.67
fused_dropout_kernel_vec,55.45,54.64,54.64,47.50,50,0,62.64
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.55,67.54,67.54,13.95,18.75,0,37.34
elementwise_kernel,51.71,18.75,14.85,81.33,100,22.34,54.29
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,79.90,63.69,17.89,17.45,18.75,0,84.25
kernel3,70.34,55.38,55.38,45.93,50,13.84,50.07
cuApplyLayerNorm,34.20,26.52,26.52,49.82,62.50,68.38,49.53
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.14,58.09,35.16,15.64,18.75,0,65.60
kernel4,73.69,39.98,39.98,86.80,100,28.34,52.95
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.72,66.11,34.99,17.42,18.75,0,65.25
kernel3,70.33,55.23,55.23,45.90,50,13.96,48.01
cuApplyLayerNorm,35.57,27.49,27.49,49.79,62.50,68.29,49.56
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,69.92,52.87,30.28,15.24,18.75,0,57.88
elementwise_kernel,68.89,22.88,21.15,88.48,100,46.46,53.14
elementwise_kernel,43.49,19.61,15.93,83.34,100,21.99,55.85
elementwise_kernel,43.81,19.99,16.04,84.30,100,21.95,55.95
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,33.31,52.91,47.20,17.76,18.75,0,93.27
scaled_upper_triang_masked_softmax_warp_forward,41.98,31.09,31.09,28.26,31.25,1.16,69.88
fused_dropout_kernel_vec,55.05,54.03,54.03,47.58,50,0,62.72
sm90_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,34.65,67.86,67.86,13.73,18.75,0,37.77
elementwise_kernel,51.09,18.47,14.54,81.91,100,22.30,54.61
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,80.11,63.87,18.30,17.44,18.75,0,84.27
kernel3,69.97,54.93,54.93,45.92,50,14.03,49.56
cuApplyLayerNorm,34.26,26.48,26.48,51.54,62.50,68.27,49.41
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x256x64_warpgroupsize2x1x1_execute_segment_k_off_kernel__51_cublas,92.43,58.28,35.30,15.64,18.75,0,60.74
kernel4,74.15,40.66,40.66,86.47,100,28.25,53.41
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,86.71,66.09,35.24,17.42,18.75,0,73.88
kernel3,70.34,55.17,55.17,46.15,50,13.50,48.04
cuApplyLayerNorm,33.82,25.85,25.85,49.46,62.50,68.37,50.69
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,83.45,63.10,33.99,15.25,18.75,0,57.82
elementwise_kernel,68.70,23.10,21.30,88.57,100,46.45,53.28
elementwise_kernel,43.62,19.97,15.98,80.90,100,22.06,57.42
elementwise_kernel,43.37,19.42,15.87,81.95,100,22.02,55.42
sm90_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize128x128x64_warpgroupsize1x1x1_execute_segment_k_off_kernel__51_cublas,32.73,52.66,46.81,17.72,18.75,0,92.02
