Kernel Name,Compute throughput,Memory throughput,DRAM throughput,Achieved occupancy,Maximum occupancy,L1 hit rate,L2 hit rate
elementwise_kernel,0.98,6.09,0.47,6.11,100,25,92.34
elementwise_kernel_with_index,0.00,11.04,0.03,3.15,100,0,99.65
elementwise_kernel_with_index,0.00,10.75,0.03,2.89,100,0,99.68
flash_fwd_kernel,0.85,2.11,0.69,6.42,12.50,8.54,78.50
Kernel,10.53,16.60,7.40,6.21,18.75,0,69.75
vectorized_elementwise_kernel,6.13,14.57,14.57,39.22,100,0,50.48
rmsnorm_fwd_tuned_kernel,5.56,10.26,6.25,16.61,25,25.12,66.52
Kernel,6.03,12.64,7.08,6.34,25,0,77.28
splitKreduce_kernel,4.02,10.61,7.65,24.07,100,0,51.05
_scatter_gather_elementwise_kernel,0.01,6.35,0.22,6.46,100,3.03,96.29
unrolled_elementwise_kernel,0.01,8.30,0.17,6.09,100,0,98.56
softmax_warp_forward,0.02,9.34,0.06,6.56,100,25,101.30
unrolled_elementwise_kernel,0.01,7.63,0.17,5.63,100,16.67,98.67
unrolled_elementwise_kernel,1.04,5.99,0.45,6.18,100,0,92.62
softmax_warp_forward,1.28,7.75,0.95,6.46,100,0,88.29
gatherTopK,12.64,3.27,0.32,11.33,62.50,89.45,85.34
bitonicSortKVInPlace,2.91,4.35,0.16,3.01,46.88,50,95.99
vectorized_elementwise_kernel,0.43,11.48,0.03,6.10,100,0,101.43
unrolled_elementwise_kernel,1.07,6.20,0.46,6.48,100,0,93.45
_scatter_gather_elementwise_kernel,0.09,6.32,0.22,6.30,100,0,97.28
unrolled_elementwise_kernel,1.00,6.02,0.80,5.89,100,14.12,88.32
vectorized_elementwise_kernel,0.57,12.51,0.03,6.00,100,0,100.69
_scatter_gather_elementwise_kernel,0.01,7.70,0.19,5.44,100,0,98.36
reduce_kernel,0.24,5.43,1.40,5.86,37.50,40.74,79.84
reduce_kernel,0.03,2.62,0.43,6.18,56.25,1.15,84.74
vectorized_elementwise_kernel,0.01,9.46,0.05,7.74,100,8.33,99.28
unrolled_elementwise_kernel,0.01,9.07,0.18,6.04,100,0,97.38
reduce_kernel,0.02,7.07,0.39,6.35,100,0,94.20
unrolled_elementwise_kernel,0.13,5.83,0.29,6.29,100,0,94.55
reduce_kernel,0.02,4.44,0.32,3.77,56.25,8.33,91.91
elementwise_kernel,0.02,7.61,0.36,6.16,100,8.33,93.89
vectorized_elementwise_kernel,0.01,10.12,0.05,7.35,100,0,99.34
reduce_kernel,0.02,6.44,0.34,5.70,100,0,93.74
vectorized_elementwise_kernel,0.00,9.63,0.04,4.69,100,0,98.48
vectorized_elementwise_kernel,0.00,9.98,0.03,4.07,100,50,100.80
vectorized_elementwise_kernel,0.00,9.82,0.03,3.59,100,0,100.26
vectorized_elementwise_kernel,0.01,11.10,0.03,6.01,100,0,100.30
vectorized_elementwise_kernel,0.00,9.60,0.04,4.09,100,33.33,99.40
vectorized_elementwise_kernel,0.58,12.26,0.03,7.29,100,0,98.79
_scatter_gather_elementwise_kernel,0.01,7.29,0.18,6.14,100,0,95.12
reduce_kernel,0.23,4.99,1.30,6.33,37.50,40.51,79.31
reduce_kernel,0.02,6.28,0.36,6.44,100,8.33,93.51
index_elementwise_kernel,0.01,7.19,0.32,5.66,75,25,94.67
reduce_kernel,0.02,7.04,0.40,6.23,100,8.33,93.43
reduce_kernel,0.01,4.94,0.30,1.53,37.50,58.33,92.91
DeviceScanInitKernel,0.01,9.27,0.02,6.69,100,0,99.56
DeviceScanKernel,0.03,7.40,0.17,5.14,75,5.88,96.54
vectorized_elementwise_kernel,0.01,9.59,0.07,6.36,100,8.33,98.91
reduce_kernel,0.02,6.43,0.35,5.55,100,0,93.57
compute_cuda_kernel,0.27,8.16,0.06,25.75,100,76.03,98.82
indexSelectLargeIndex,0.02,7.48,0.04,6.31,100,5.45,99.30
elementwise_kernel_with_index,0.02,11.09,0.03,3.08,100,0,97.98
radixSortKVInPlace,0.06,1.00,0.06,1.56,12.50,50,93.49
vectorized_elementwise_kernel,0.02,8.53,0.15,5.46,75,0,97.89
indexSelectLargeIndex,28.36,7.82,0.53,45.63,100,35.70,91.90
vectorized_elementwise_kernel,5.03,12.64,0.03,42.65,100,0,101.17
elementwise_kernel_with_index,0.02,11.05,0.03,3.15,100,0,99.57
radixSortKVInPlace,0.05,1.42,0.09,1.57,12.50,50,92.32
vectorized_elementwise_kernel,0.02,8.76,0.15,6.67,75,0,97.69
indexSelectLargeIndex,24.64,7.89,3.47,43.11,100,32.51,70.65
kernel,2.14,14.61,3.59,5.95,18.75,5.55,76.56
Kernel,3.94,6.60,3.85,6.28,25,0,59.80
splitKreduce_kernel,0.23,7.61,0.23,10.98,100,0,96.49
Kernel,8.05,10.78,6.03,6.14,25,0,73.55
splitKreduce_kernel,2.62,10.55,9.25,22.64,100,0,44.50
kernel,2.25,15.81,3.77,6.48,18.75,5.55,75.96
kernel,2.35,16.79,3.95,6.16,18.75,5.55,80.66
Kernel,4.31,7.42,4.29,6.21,25,0,60.57
splitKreduce_kernel,0.25,7.34,0.63,15.75,100,0,91.05
Kernel,4.18,7.50,4.28,6.39,25,0,62.34
splitKreduce_kernel,0.33,7.81,1.17,21.45,100,0,83.86
Kernel,5.02,9.01,4.97,6.40,25,0,71.82
splitKreduce_kernel,1.82,9.41,3.11,21.16,100,0,72.07
Kernel,4.18,7.21,4.19,5.94,25,0,60.69
splitKreduce_kernel,0.26,7.47,0.72,16.11,100,0,90.03
kernel,2.40,17.06,4.03,6.07,18.75,5.55,75.76
kernel,2.33,16.38,3.92,6.52,18.75,5.55,79.59
Kernel,4.15,7.83,4.44,6.30,25,0,64.02
splitKreduce_kernel,0.58,7.67,1.85,18.59,100,0,75.39
elementwise_kernel,1.26,5.17,0.32,6.08,100,20.64,92.99
elementwise_kernel,0.82,5.76,0.57,6.12,100,15.47,88.83
gemvNSP_kernel,6.72,8.85,2.37,34.52,75,31.09,80.23
Kernel,2.38,6.01,1.97,6.05,25,0,72.40
Kernel,12.28,20.28,1.99,12.40,56.25,13.78,89.70
gemvNSP_kernel,7.37,9.75,2.60,37.04,75,31.09,79.91
gemvNSP_kernel,7.62,9.97,2.69,35.06,75,31.09,80.44
Kernel,2.60,6.42,2.15,6.52,25,0,72.37
Kernel,3.98,7.88,2.41,6.47,43.75,0,81.53
Kernel,9.04,14.71,1.92,9.55,56.25,3.06,88.15
Kernel,2.62,6.61,2.16,6.62,25,0,73.10
gemvNSP_kernel,7.21,9.55,2.53,31.57,75,31.09,79.83
gemvNSP_kernel,7.23,9.47,2.54,33.48,75,31.09,77.84
Kernel,4.21,7.38,2.19,6.08,31.25,0,81.56
elementwise_kernel,10.86,33.13,3.99,43.12,100,39.64,89.75
elementwise_kernel,10.75,50.52,3.94,39.79,100,2.85,92.65
vectorized_elementwise_kernel,5.08,12.88,0.03,38.73,100,0,98.40
index_elementwise_kernel,18.38,8.46,4.03,42.83,100,36.50,67.59
reduce_kernel,14.58,12.40,3.92,41.09,56.25,41.49,80.62
vectorized_elementwise_kernel,5.45,12.60,0.03,46.51,100,0,99.91
vectorized_elementwise_kernel,5.42,12.60,0.03,40.31,100,0,103.88
index_elementwise_kernel,21.44,9.67,4.69,47.56,100,36.35,67.57
elementwise_kernel,18.43,11.11,5.12,43.79,100,36.61,68.92
reduce_kernel,3.39,5.92,4.13,6.17,56.25,19.85,59.15
vectorized_elementwise_kernel,5.40,12.32,0.03,42.61,100,0,99.75
fused_dropout_kernel_vec,26.91,10.57,5.70,45.04,50,0,71.94
vectorized_elementwise_kernel,6.23,14.83,14.83,41.32,100,0,52.34
rmsnorm_fwd_tuned_kernel,5.52,10.86,6.20,15.57,25,25.12,69.98
Kernel,15.62,27.58,12.91,6.26,6.25,0,61.73
splitKreduce_kernel,19.44,15.05,11.94,64.80,100,0,41.69
elementwise_kernel,3.82,6.97,1.49,11.95,100,23.52,81.45
rmsnorm_fwd_general_kernel,4.83,8.48,1.78,12.73,100,30.28,82.63
elementwise_kernel,0.97,6.07,0.47,5.83,100,25,92.15
rmsnorm_fwd_general_kernel,1.33,7.93,0.54,6.31,100,26.79,92.79
fused_rope_forward,6.79,6.57,1.83,11.96,100,60,76.55
fused_rope_forward,4.46,6.79,1.14,11.22,100,68.18,85.23
elementwise_kernel,0.96,6.01,0.46,6.19,100,25,92.82
elementwise_kernel_with_index,0.00,9.88,0.03,2.74,100,0,100.91
elementwise_kernel_with_index,0.00,11.60,0.03,2.88,100,0,99.62
flash_fwd_kernel,0.83,2.09,0.68,6.21,12.50,8.54,77.63
Kernel,10.92,17.22,7.66,6.19,18.75,0,72.43
kernel2,22.14,12.45,11.19,18.64,56.25,0,59.24
rmsnorm_fwd_tuned_kernel,5.61,10.79,6.31,14.94,25,25.11,67.95
Kernel,6.05,12.78,7.08,5.96,25,0,76.84
splitKreduce_kernel,4.12,10.59,7.89,22.76,100,0,49.79
_scatter_gather_elementwise_kernel,0.01,6.45,0.23,5.96,100,2.99,96.69
unrolled_elementwise_kernel,0.01,8.23,0.17,6.44,100,0,98.44
softmax_warp_forward,0.02,8.51,0.06,7.13,100,25,100.44
unrolled_elementwise_kernel,0.01,7.87,0.18,6.43,100,16.67,96.07
unrolled_elementwise_kernel,1.02,5.81,0.44,6.28,100,0,92.04
softmax_warp_forward,1.35,8.18,1.00,6.43,100,0,86.73
gatherTopK,14.37,3.67,0.32,11.24,62.50,90.59,86.70
bitonicSortKVInPlace,2.86,4.21,0.15,3.09,46.88,50,96.25
vectorized_elementwise_kernel,0.43,11.53,0.04,6.23,100,0,100.89
unrolled_elementwise_kernel,1.05,5.99,0.45,6.30,100,0,91.90
_scatter_gather_elementwise_kernel,0.09,5.93,0.21,6.01,100,0,93.92
unrolled_elementwise_kernel,0.98,5.79,0.78,6.24,100,14.15,85.06
vectorized_elementwise_kernel,0.57,12.13,0.03,6.23,100,0,98.09
_scatter_gather_elementwise_kernel,0.01,7.11,0.18,6.25,100,0,94.69
reduce_kernel,0.23,5.06,1.30,6.32,37.50,40,79.52
reduce_kernel,0.03,2.67,0.44,6.08,56.25,1.15,85.52
vectorized_elementwise_kernel,0.01,9.53,0.05,5.91,100,8.33,100.18
unrolled_elementwise_kernel,0.01,9.35,0.19,6.56,100,0,98.14
reduce_kernel,0.02,7.17,0.40,6.49,100,0,94.98
unrolled_elementwise_kernel,0.14,6.07,0.30,6.34,100,0,95.65
reduce_kernel,0.02,4.52,0.33,3.76,56.25,8.33,92.74
elementwise_kernel,0.02,7.44,0.36,6.15,100,8.33,94.04
vectorized_elementwise_kernel,0.01,10.06,0.05,5.80,100,0,99.39
reduce_kernel,0.02,7.14,0.38,6.18,100,0,94.60
vectorized_elementwise_kernel,0.00,10.13,0.03,4.19,100,0,100.36
vectorized_elementwise_kernel,0.00,10.20,0.04,3.70,100,50,100.41
vectorized_elementwise_kernel,0.00,10.00,0.04,3.88,100,0,100.80
unrolled_elementwise_kernel,0.01,10.12,0.03,4.17,100,33.33,99.36
vectorized_elementwise_kernel,0.58,12.39,0.03,7.77,100,0,99.68
_scatter_gather_elementwise_kernel,0.01,7.06,0.18,6.17,100,0,95.42
reduce_kernel,0.23,5.01,1.31,6.48,37.50,40,79.51
reduce_kernel,0.02,6.94,0.39,6.78,100,8.33,93.94
index_elementwise_kernel,0.01,7.33,0.32,6.54,75,25,95.16
reduce_kernel,0.02,6.62,0.38,6.40,100,8.33,93.23
reduce_kernel,0.01,5.22,0.32,1.43,37.50,58.33,92.42
DeviceScanInitKernel,0.01,10.48,0.03,10.78,100,0,98.69
DeviceScanKernel,0.03,8.43,0.20,5.94,75,5.88,96.60
vectorized_elementwise_kernel,0.01,9.47,0.07,6.68,100,8.33,98.66
reduce_kernel,0.02,6.53,0.36,5.68,100,0,93.52
compute_cuda_kernel,0.29,8.67,0.06,23.40,100,77.34,101.19
indexSelectLargeIndex,0.02,7.13,0.04,5.21,100,5.45,101.01
elementwise_kernel_with_index,0.02,11.94,0.03,2.98,100,0,100.01
radixSortKVInPlace,0.06,1.01,0.06,1.59,12.50,50,91.33
vectorized_elementwise_kernel,0.02,8.63,0.15,6.20,75,0,98.96
indexSelectLargeIndex,28.02,8.01,0.52,45.68,100,35.62,95.72
vectorized_elementwise_kernel,5.03,12.67,0.03,38.36,100,0,98.69
elementwise_kernel_with_index,0.02,11.91,0.03,3.08,100,0,100.98
radixSortKVInPlace,0.05,1.40,0.09,1.56,12.50,50,93.27
vectorized_elementwise_kernel,0.02,8.63,0.15,6.13,75,0,98.64
indexSelectLargeIndex,25.23,8.29,3.55,47.41,100,32.39,70.64
kernel,2.22,16.97,3.72,5.90,18.75,5.55,87.13
Kernel,4.30,7.29,4.16,5.79,25,0,60.34
splitKreduce_kernel,0.22,7.61,0.23,11.93,100,0,96.46
Kernel,7.94,11.05,5.96,5.75,25,0,75.66
splitKreduce_kernel,2.43,9.66,8.57,21.88,100,0,44.22
kernel,2.33,17.77,3.90,6.70,18.75,5.55,84.50
kernel,2.26,17.56,3.79,6.18,18.75,5.55,85.62
Kernel,4.38,7.59,4.34,6.46,25,0,62.23
splitKreduce_kernel,0.28,8.08,0.68,18.83,100,0,91.79
Kernel,4.21,7.69,4.33,6.26,25,0,63.55
splitKreduce_kernel,0.33,7.78,1.15,23.27,100,0,86.48
Kernel,5.03,8.72,4.96,5.89,25,0,64.13
splitKreduce_kernel,1.73,8.81,2.95,20.99,100,0,71.43
Kernel,4.30,7.45,4.31,6.34,25,0,61.05
splitKreduce_kernel,0.27,7.72,0.75,17.38,100,0,89.75
kernel,2.30,17.58,3.87,6.27,18.75,5.55,84.05
kernel,2.29,17.57,3.85,6.05,18.75,5.55,83.70
Kernel,4.35,8.51,4.65,6.24,25,0,66.70
splitKreduce_kernel,0.60,7.77,1.89,18.52,100,0,76.81
elementwise_kernel,1.23,5.19,0.31,6.10,100,22.13,96.60
elementwise_kernel,0.83,5.81,0.58,6.27,100,15.62,90.32
gemvNSP_kernel,7.36,9.71,2.59,33.09,75,31.09,80.45
Kernel,2.57,6.40,2.12,6.19,25,0,72.77
Kernel,12.19,20.13,1.98,12.87,56.25,13.78,90.01
gemvNSP_kernel,7.77,10.32,2.73,32.55,75,31.09,81.15
gemvNSP_kernel,7.66,10.13,2.69,33.76,75,31.09,80.88
Kernel,2.62,6.71,2.17,6.72,25,0,73.89
Kernel,3.94,7.89,2.39,6.03,43.75,0,82.12
Kernel,9.52,15.51,2.01,9.33,56.25,3.06,89.15
Kernel,2.68,6.78,2.21,6.40,25,0,73.75
gemvNSP_kernel,7.30,9.57,2.56,35.79,75,31.09,79.91
gemvNSP_kernel,7.59,9.97,2.67,33.15,75,31.09,80.36
Kernel,3.99,7.01,2.08,6.14,31.25,0,82.83
elementwise_kernel,11.63,36.76,4.26,40.07,100,36.89,91.08
elementwise_kernel,10.52,49.72,3.86,40.82,100,2.86,93.04
vectorized_elementwise_kernel,4.89,12.38,0.03,38.37,100,0,99.77
index_elementwise_kernel,19.60,9.06,4.29,41.42,100,36.40,67.97
reduce_kernel,13.80,11.78,3.71,44.03,56.25,47.13,88.84
vectorized_elementwise_kernel,5.26,12.32,0.03,38.85,100,0,99.23
vectorized_elementwise_kernel,5.33,12.57,0.03,38.28,100,0,100.40
index_elementwise_kernel,21.84,9.97,4.77,45.13,100,36.39,68.13
elementwise_kernel,18.71,11.26,5.21,43.67,100,36.56,68.50
reduce_kernel,3.43,6.02,4.18,6.07,56.25,18.71,58.68
vectorized_elementwise_kernel,5.24,12.06,0.03,42.59,100,0,100.20
kernel2,22.50,12.63,11.37,20.10,56.25,0,58.54
rmsnorm_fwd_tuned_kernel,5.70,11.15,6.39,14.88,25,25.12,68.54
Kernel,16.15,28.56,13.31,6.29,6.25,0,66.23
splitKreduce_kernel,19.41,14.87,11.93,63.08,100,0,41.27
elementwise_kernel,3.81,6.81,1.48,11.74,100,23.58,81.29
rmsnorm_fwd_general_kernel,5.02,8.58,1.84,12.22,100,30.22,82.17
elementwise_kernel,0.98,6.10,0.47,6.83,100,24.85,92.49
rmsnorm_fwd_general_kernel,1.23,7.34,0.50,6.31,100,26.80,92.53
fused_rope_forward,6.52,6.28,1.76,12.49,100,60,75.67
fused_rope_forward,4.42,6.77,1.13,11.70,100,68.18,85.99
elementwise_kernel,1.00,6.39,0.48,6.20,100,25,92.60
elementwise_kernel_with_index,0.00,11.01,0.03,3.06,100,0,99.47
elementwise_kernel_with_index,0.00,11.42,0.03,2.93,100,0,99.93
flash_fwd_kernel,0.83,2.04,0.67,6.25,12.50,8.55,76.11
Kernel,10.65,16.79,7.47,6.20,18.75,0,72.62
kernel2,21.84,12.44,11.06,20.37,56.25,0,58.93
rmsnorm_fwd_tuned_kernel,5.58,10.89,6.26,15.46,25,25.11,69.01
Kernel,6.17,13.04,7.24,6.30,25,0,78.29
splitKreduce_kernel,4.16,10.59,7.93,23.43,100,0,48.93
_scatter_gather_elementwise_kernel,0.01,6.29,0.22,5.72,100,2.29,95.57
unrolled_elementwise_kernel,0.01,7.54,0.15,6.28,100,0,97.33
softmax_warp_forward,0.02,8.53,0.06,6.92,100,25,99.09
unrolled_elementwise_kernel,0.01,7.52,0.17,6.86,100,16.67,96.68
unrolled_elementwise_kernel,1.05,6.00,0.45,5.99,100,0,92.00
softmax_warp_forward,1.30,7.95,0.97,5.76,100,0,88.90
gatherTopK,12.93,3.34,0.32,11.28,62.50,89.56,85.19
bitonicSortKVInPlace,2.90,4.27,0.16,3.01,46.88,50,94.85
vectorized_elementwise_kernel,0.43,11.56,0.04,5.97,100,0,101.36
unrolled_elementwise_kernel,1.03,5.90,0.45,6.45,100,0,93.12
_scatter_gather_elementwise_kernel,0.09,5.98,0.22,6.20,100,0,95.51
unrolled_elementwise_kernel,0.99,5.82,0.78,6.23,100,14.34,86.50
vectorized_elementwise_kernel,0.59,12.54,0.03,7.40,100,0,99.03
_scatter_gather_elementwise_kernel,0.01,7.18,0.18,6.13,100,0,96.53
reduce_kernel,0.23,5.10,1.33,5.91,37.50,40,78.16
reduce_kernel,0.03,2.64,0.44,6.00,56.25,1.15,82.91
vectorized_elementwise_kernel,0.01,9.96,0.05,7.45,100,8.33,100.26
unrolled_elementwise_kernel,0.01,9.00,0.18,6.37,100,0,95.95
reduce_kernel,0.02,6.69,0.38,5.78,100,0,92.60
unrolled_elementwise_kernel,0.14,6.02,0.29,6.26,100,0,93.45
reduce_kernel,0.02,4.51,0.33,3.74,56.25,8.33,91.06
elementwise_kernel,0.02,7.80,0.38,6.94,100,8.33,94.13
vectorized_elementwise_kernel,0.01,9.70,0.05,5.73,100,0,98.72
reduce_kernel,0.02,7.29,0.39,5.88,100,0,92.67
vectorized_elementwise_kernel,0.00,10.17,0.04,4.18,100,0,98.22
vectorized_elementwise_kernel,0.00,10.13,0.04,4.45,100,50,98.21
vectorized_elementwise_kernel,0.00,9.59,0.03,4.82,100,0,98.72
vectorized_elementwise_kernel,0.01,9.79,0.04,4.20,100,33.33,97.27
vectorized_elementwise_kernel,0.58,12.44,0.03,5.89,100,0,98.42
_scatter_gather_elementwise_kernel,0.01,7.18,0.18,6.09,100,0,94.99
reduce_kernel,0.22,4.85,1.26,6.24,37.50,40,77.15
reduce_kernel,0.02,7.31,0.41,6.28,100,8.33,91.76
index_elementwise_kernel,0.01,7.30,0.32,6.48,75,25,94.32
reduce_kernel,0.02,6.32,0.38,6.43,100,8.33,92.20
reduce_kernel,0.01,4.88,0.30,1.45,37.50,58.33,91.22
DeviceScanInitKernel,0.01,10.57,0.03,6.34,100,0,98.00
DeviceScanKernel,0.03,8.20,0.19,4.90,75,5.88,95.87
vectorized_elementwise_kernel,0.01,9.37,0.07,5.68,100,8.33,97.78
reduce_kernel,0.02,6.68,0.37,5.76,100,0,93.36
compute_cuda_kernel,0.28,8.39,0.06,19.62,100,77.54,99.00
indexSelectLargeIndex,0.02,7.53,0.04,6.57,100,5.45,98.00
elementwise_kernel_with_index,0.02,11.54,0.03,3.24,100,0,99.70
radixSortKVInPlace,0.06,1.00,0.06,1.57,12.50,50,93.05
vectorized_elementwise_kernel,0.02,8.87,0.15,6.30,75,0,97.53
indexSelectLargeIndex,26.85,7.67,0.50,45.55,100,35.32,94.17
vectorized_elementwise_kernel,4.88,12.08,0.03,46.87,100,0,97.66
elementwise_kernel_with_index,0.02,11.56,0.03,3.07,100,0,98.40
radixSortKVInPlace,0.05,1.40,0.09,1.56,12.50,50,91.37
vectorized_elementwise_kernel,0.02,8.87,0.15,6.21,75,0,97.77
indexSelectLargeIndex,25.43,8.17,3.57,45.10,100,32.46,70.69
kernel,2.21,16.33,3.70,6.24,18.75,5.55,83.41
Kernel,4.23,7.10,4.11,6.20,25,0,60.03
splitKreduce_kernel,0.22,7.40,0.22,11.58,100,0,96.68
Kernel,8.03,10.90,6.02,6.28,25,0,74.82
splitKreduce_kernel,2.51,9.76,8.86,22.58,100,0,42.49
kernel,2.34,17.43,3.93,6.05,18.75,5.55,81.20
kernel,2.30,16.96,3.86,5.86,18.75,5.55,81.11
Kernel,4.23,7.37,4.21,6.40,25,0,62.13
splitKreduce_kernel,0.26,7.41,0.64,14.87,100,0,90.66
Kernel,4.22,7.69,4.33,5.76,25,0,63.02
splitKreduce_kernel,0.32,7.57,1.14,22.00,100,0,84.65
Kernel,4.94,8.66,4.88,6.39,25,0,66.27
splitKreduce_kernel,1.71,8.74,2.92,20.49,100,0,71.39
Kernel,4.29,7.55,4.30,5.97,25,0,63.52
splitKreduce_kernel,0.28,7.85,0.75,16.85,100,0,90.17
kernel,2.41,18.18,4.04,6.21,18.75,5.55,87.43
kernel,2.33,17.45,3.92,6.16,18.75,5.55,81.16
Kernel,4.34,8.49,4.64,6.41,25,0,65.72
splitKreduce_kernel,0.61,8.02,1.94,17.41,100,0,77.07
elementwise_kernel,1.23,5.04,0.31,6.11,100,21.26,93.22
elementwise_kernel,0.84,5.88,0.58,6.08,100,15.89,90.12
gemvNSP_kernel,7.66,10.27,2.69,34.78,75,31.09,81.45
Kernel,2.72,7.00,2.24,6.07,25,0,74.52
Kernel,12.12,20.01,1.97,11.49,56.25,13.78,90.05
gemvNSP_kernel,7.75,10.53,2.74,35.77,75,31.09,81.97
gemvNSP_kernel,7.63,10.32,2.67,36.93,75,31.09,82.59
Kernel,2.66,6.70,2.19,6.10,25,0,73.19
Kernel,3.79,7.65,2.31,6.07,43.75,0,82.26
Kernel,9.00,14.65,1.91,9.39,56.25,3.06,86.94
Kernel,2.55,6.47,2.11,6.21,25,0,73.40
gemvNSP_kernel,7.39,9.84,2.60,31.60,75,31.09,79.08
gemvNSP_kernel,7.28,9.66,2.56,31.14,75,31.09,81.43
Kernel,4.25,7.43,2.20,6.24,31.25,0,82.19
elementwise_kernel,11.68,36.90,4.28,41.74,100,38.54,91.24
elementwise_kernel,10.34,48.88,3.79,41.31,100,2.86,92.36
vectorized_elementwise_kernel,5.05,12.68,0.03,31.20,100,0,99.35
index_elementwise_kernel,20.25,9.36,4.44,39.99,100,36.51,67.77
reduce_kernel,13.76,11.69,3.70,42.10,56.25,38.53,72.97
vectorized_elementwise_kernel,5.41,12.72,0.03,42.10,100,0,101.25
vectorized_elementwise_kernel,5.29,12.76,0.03,40.75,100,0,101.22
index_elementwise_kernel,21.49,9.86,4.70,44.26,100,36.32,68.54
elementwise_kernel,17.95,10.83,4.98,42.55,100,35.88,69.43
reduce_kernel,3.46,6.14,4.22,6.20,56.25,19.48,59.30
vectorized_elementwise_kernel,5.42,12.46,0.17,37.67,100,0,99.53
kernel2,23.06,12.95,11.68,20.40,56.25,0,58.25
rmsnorm_fwd_tuned_kernel,5.64,11.01,6.33,15.13,25,25.11,68.43
Kernel,15.51,27.48,12.87,6.20,6.25,0,65.73
splitKreduce_kernel,17.90,13.83,10.98,63.78,100,0,42.50
elementwise_kernel,3.79,6.85,1.48,11.60,100,23.42,82.13
rmsnorm_fwd_general_kernel,5.17,8.93,1.91,12.53,100,30.23,82.99
elementwise_kernel,0.93,5.83,0.45,6.22,100,25,92.51
rmsnorm_fwd_general_kernel,1.23,7.36,0.50,6.82,100,26.87,92.91
fused_rope_forward,6.83,6.60,1.85,11.54,100,60,76.69
fused_rope_forward,4.36,6.62,1.12,10.58,100,68.18,85.83
elementwise_kernel,0.98,6.11,0.47,6.21,100,25,92.05
elementwise_kernel_with_index,0.00,11.41,0.03,2.76,100,0,101.02
elementwise_kernel_with_index,0.00,11.70,0.03,3.34,100,0,100.89
flash_fwd_kernel,0.84,2.05,0.68,6.06,12.50,8.54,77.15
Kernel,10.46,16.49,7.36,6.01,18.75,0,71.87
kernel2,22.98,12.99,11.60,20.76,56.25,0,58.70
rmsnorm_fwd_tuned_kernel,5.60,10.75,6.27,14.65,25,25.12,67.77
Kernel,6.14,13.16,7.18,6.29,25,0,78.79
splitKreduce_kernel,4.05,10.43,7.75,23.91,100,0,50.69
_scatter_gather_elementwise_kernel,0.01,6.50,0.22,6.47,100,3.03,96.88
unrolled_elementwise_kernel,0.01,8.10,0.17,6.14,100,0,97.26
softmax_warp_forward,0.02,8.79,0.06,6.09,100,25,98.84
unrolled_elementwise_kernel,0.01,7.54,0.17,5.65,100,16.67,97.75
unrolled_elementwise_kernel,1.04,5.94,0.45,6.13,100,0,92.58
softmax_warp_forward,1.35,8.22,1.00,6.39,100,0,88.25
gatherTopK,12.47,3.25,0.32,11.62,62.50,89.00,87.31
bitonicSortKVInPlace,2.89,4.26,0.15,2.98,46.88,50,96.28
vectorized_elementwise_kernel,0.43,11.36,0.04,6.10,100,0,99.48
unrolled_elementwise_kernel,1.02,5.88,0.45,6.96,100,0,92.39
_scatter_gather_elementwise_kernel,0.09,5.92,0.21,6.08,100,0,96.70
unrolled_elementwise_kernel,1.01,6.11,0.80,5.63,100,14.22,89.10
vectorized_elementwise_kernel,0.61,13.29,0.03,5.97,100,0,100.15
_scatter_gather_elementwise_kernel,0.01,7.40,0.18,6.10,100,0,97.73
reduce_kernel,0.23,5.18,1.35,6.12,37.50,40,79.38
reduce_kernel,0.03,2.82,0.45,6.34,56.25,1.15,87.27
vectorized_elementwise_kernel,0.01,9.91,0.05,6.22,100,8.33,100.11
unrolled_elementwise_kernel,0.01,9.23,0.19,6.39,100,0,97.21
reduce_kernel,0.02,6.89,0.39,6.05,100,0,93.17
unrolled_elementwise_kernel,0.14,6.26,0.30,6.02,100,0,96.59
reduce_kernel,0.02,4.56,0.33,3.63,56.25,8.33,93.80
elementwise_kernel,0.02,7.34,0.35,7.05,100,8.33,94.85
vectorized_elementwise_kernel,0.01,9.43,0.05,6.47,100,0,99.47
reduce_kernel,0.02,6.83,0.36,6.00,100,0,93.69
vectorized_elementwise_kernel,0.00,10.44,0.04,4.00,100,0,99.59
vectorized_elementwise_kernel,0.00,9.78,0.03,3.29,100,50,99.33
vectorized_elementwise_kernel,0.00,10,0.03,4.99,100,0,99.50
unrolled_elementwise_kernel,0.01,10.11,0.04,4.22,100,33.33,99.39
vectorized_elementwise_kernel,0.57,12.14,0.03,5.84,100,0,99.03
_scatter_gather_elementwise_kernel,0.01,7.10,0.18,6.18,100,0,96.31
reduce_kernel,0.21,4.73,1.23,6.64,37.50,40,79.02
reduce_kernel,0.02,7.30,0.41,5.79,100,8.33,93.24
index_elementwise_kernel,0.01,7.38,0.33,5.48,75,25,94.33
reduce_kernel,0.02,6.57,0.37,5.91,100,8.33,93.43
reduce_kernel,0.01,5.22,0.32,1.73,37.50,58.33,93.16
DeviceScanInitKernel,0.01,11.16,0.03,6.17,100,0,99.87
DeviceScanKernel,0.03,8.95,0.21,5.74,75,5.88,96.57
vectorized_elementwise_kernel,0.01,9.30,0.06,6.19,100,8.33,99.19
reduce_kernel,0.02,6.59,0.36,5.49,100,0,93.68
